year,country,continent,income_level,inflow,outflow,net_flow
2010,Paraguay,America,Upper middle income,484018130.14227957,-328255020.22751147,155763109.9147681
2010,Peru,America,Upper middle income,4738005816.017852,-5076182374.562374,-338176558.5445223
2010,Philippines,Asia,Lower middle income,9632684632.3639,-10651973490.746138,-1019288858.3822384
2010,Serbia,Europe,Upper middle income,2185786456.724791,-787072565.0821157,1398713891.6426754
2010,South Africa,Africa,Upper middle income,8630251243.699522,-2718006652.9529366,5912244590.746586
2010,Sri Lanka,Asia,Lower middle income,3107850635.8914237,-1062692797.8874319,2045157838.0039918
2010,St. Lucia,America,Upper middle income,79479539.4902948,-57893775.14959901,21585764.34069579
2010,St. Vincent and the Grenadines,America,Upper middle income,99232158.88712953,-39631691.86790586,59600467.01922367
2010,Suriname,America,Upper middle income,100948509.696988,0.0,100948509.696988
2010,Thailand,Asia,Upper middle income,6915936437.420522,-1125584744.1405172,5790351693.2800045
2010,Tunisia,Africa,Lower middle income,1665912365.5312836,-1716649316.7548254,-50736951.22354174
2010,Turkmenistan,Asia,Upper middle income,1781754464.8895566,-308153498.80573684,1473600966.0838199
2010,Türkiye,Asia,Upper middle income,9358785395.65472,-6430229251.745102,2928556143.9096184
2010,Uzbekistan,Asia,Lower middle income,484447745.693388,-343834767.9464866,140612977.7469014
2010,Vietnam,Asia,Lower middle income,8930739538.132097,-2256123608.9608736,6674615929.171224
2011,Algeria,Africa,Lower middle income,288921471.2577036,-372047957.43268216,-83126486.17497855
2011,Angola,Africa,Lower middle income,5338884008.938162,-2721730621.883469,2617153387.0546927
2011,Argentina,America,Upper middle income,7121108803.177434,-9152997826.17995,-2031889023.0025167
2011,Armenia,Asia,Upper middle income,531875864.87823236,-79957818.27657923,451918046.6016531
2011,Azerbaijan,Asia,Upper middle income,1333797237.3641877,-336751370.4074515,997045866.9567362
2011,Belarus,Europe,Upper middle income,4658397151.555182,-2056095997.8698351,2602301153.6853476
2011,Belize,America,Upper middle income,62804502.773748845,-106302310.30796883,-43497807.53421998
2011,Botswana,Africa,Upper middle income,698363302.2819207,-68421924.56825519,629941377.7136655
2011,Brazil,America,Upper middle income,9745593629.48925,-14568849774.152622,-4823256144.663372
2011,Bulgaria,Europe,Upper middle income,404833749.78069925,-550341401.2374669,-145507651.45676768
2011,Colombia,America,Upper middle income,5905523784.350291,-3198536262.2746305,2706987522.0756607
2011,Congo Republic,Africa,Lower middle income,780253993.6074169,-120423739.99011354,659830253.6173034
2011,Costa Rica,America,Upper middle income,924795283.5346638,-948919397.8843715,-24124114.349707723
2011,Cote d'Ivoire,Africa,Lower middle income,1387261572.2551904,-382359846.6146075,1004901725.6405828
2011,Dominica,America,Upper middle income,47779310.52172454,-18731781.87783335,29047528.643891186
2011,Dominican Republic,America,Upper middle income,2620374762.443776,-1455380055.7761774,1164994706.6675987
2011,Ecuador,America,Upper middle income,3230924787.131157,-1777482184.2402852,1453442602.8908718
2011,Egypt,Africa,Lower middle income,2417944053.549698,-4361416398.517927,-1943472344.9682293
2011,El Salvador,America,Lower middle income,1856373470.9559371,-1272533792.4684803,583839678.4874568
2011,Fiji,Oceania,Upper middle income,377091188.23610806,-187525696.0293523,189565492.20675576
2011,Gabon,Africa,Upper middle income,568761909.4589539,-363085388.5803024,205676520.87865144
2011,Grenada,America,Upper middle income,18893300.37681475,-30466991.60749205,-11573691.2306773
2011,Guatemala,America,Upper middle income,908442099.0538853,-1218872540.6096046,-310430441.55571926
2011,India,Asia,Lower middle income,15199611511.444712,-8152234542.714008,7047376968.730703
2011,Indonesia,Asia,Lower middle income,10688136930.649609,-8798514579.869917,1889622350.7796917
2011,Iran,Asia,Lower middle income,222966441.4584104,-710927614.0454195,-487961172.5870091
2011,Iraq,Asia,Upper middle income,1861136372.1673517,0.0,1861136372.1673517
2011,Jamaica,America,Upper middle income,1400432932.6049051,-1363452314.6301568,36980617.97474837
2011,Jordan,Asia,Upper middle income,1551114361.8046513,-951544544.175232,599569817.6294192
2011,Kazakhstan,Asia,Upper middle income,997401293.6392567,-163385791.71241814,834015501.9268386
2011,Lebanon,Asia,Lower middle income,3751982530.628715,-4158428650.102197,-406446119.47348213
2011,Lesotho,Africa,Lower middle income,315623532.24284714,-29711368.18181955,285912164.0610276
2011,Liberia,Africa,Low income,926661361.6757665,-4033222.9823916913,922628138.6933748
2011,Maldives,Asia,Upper middle income,193978134.47187936,-105827351.61626449,88150782.85561487
2011,Mauritius,Africa,Upper middle income,353006624.50850594,-80945085.01612923,272061539.4923767
2011,Mexico,America,Upper middle income,32864958744.01921,-20181320368.33935,12683638375.67986
2011,Moldova,Europe,Upper middle income,419866205.48811376,-114406813.76640938,305459391.72170436
2011,Mongolia,Asia,Lower middle income,353385151.1858845,-70910989.60375005,282474161.5821344
2011,Montenegro,Europe,Upper middle income,727136236.5396241,-213550465.13775396,513585771.40187013
2011,Morocco,Africa,Lower middle income,3784028359.7578454,-1999277202.9137309,1784751156.8441145
2011,Nigeria,Africa,Lower middle income,2614607237.7511463,-311226587.8239317,2303380649.9272146
2011,North Macedonia,Europe,Upper middle income,587309089.3869585,-193766070.7171538,393543018.6698047
2011,Pakistan,Asia,Lower middle income,5948591163.7175045,-2281198470.677387,3667392693.0401173
2011,Paraguay,America,Upper middle income,272125481.7050564,-280829238.75794935,-8703757.052892923
2011,Peru,America,Upper middle income,1501495329.0118854,-1941691743.6312237,-440196414.6193383
2011,Philippines,Asia,Lower middle income,5602251193.916752,-7778273827.514618,-2176022633.597866
2011,Serbia,Europe,Upper middle income,2984991094.38863,-801221338.1111243,2183769756.277506
2011,South Africa,Africa,Upper middle income,13657877308.847843,-2972412842.0542626,10685464466.793581
2011,Sri Lanka,Asia,Lower middle income,2683225918.7397165,-907555390.4174305,1775670528.3222861
2011,St. Lucia,America,Upper middle income,52335055.532324046,-59344840.82510048,-7009785.292776436
2011,St. Vincent and the Grenadines,America,Upper middle income,45890046.73506516,-38452390.40969129,7437656.325373873
2011,Suriname,America,Upper middle income,60711329.93973417,0.0,60711329.93973417
2011,Thailand,Asia,Upper middle income,7368906442.080697,-1506970295.109882,5861936146.970815
2011,Tunisia,Africa,Lower middle income,2189983261.602922,-1924458973.4602122,265524288.14270973
2011,Turkmenistan,Asia,Upper middle income,4071225199.1663914,-379828108.3606968,3691397090.8056946
2011,Türkiye,Asia,Upper middle income,7571331230.348615,-6974674397.412437,596656832.9361773
2011,Uzbekistan,Asia,Lower middle income,531094855.6257919,-256360082.0902092,274734773.5355827
2011,Vietnam,Asia,Lower middle income,7229394696.154454,-2356150877.630864,4873243818.52359
2012,Algeria,Africa,Lower middle income,261614218.90713304,-517323342.9033708,-255709123.99623775
2012,Angola,Africa,Lower middle income,5142201696.028354,-3980909682.229169,1161292013.7991848
2012,Argentina,America,Upper middle income,2511404354.013675,-6436427319.744704,-3925022965.731029
2012,Armenia,Asia,Upper middle income,510337602.54441226,-90510572.79104795,419827029.7533643
2012,Azerbaijan,Asia,Upper middle income,1836508072.25293,-363300361.3296658,1473207710.923264
2012,Belarus,Europe,Upper middle income,2550533741.556357,-3717106865.265152,-1166573123.708795
2012,Belize,America,Upper middle income,70703056.35425338,-111755909.668787,-41052853.31453362
2012,Botswana,Africa,Upper middle income,186362529.6375169,-55544658.83035728,130817870.8071596
2012,Brazil,America,Upper middle income,21245706792.218864,-8706979817.15554,12538726975.063324
2012,Bulgaria,Europe,Upper middle income,1921288190.7652206,-563619851.0417382,1357668339.7234826
2012,Colombia,America,Upper middle income,5702221284.812625,-3422686775.2550225,2279534509.5576024
2012,Congo Republic,Africa,Lower middle income,741779071.1911812,-150393635.30611265,591385435.8850685
2012,Costa Rica,America,Upper middle income,1967738031.0785291,-1012019750.5327667,955718280.5457624
2012,Cote d'Ivoire,Africa,Lower middle income,2809853149.2217155,-293831062.3364765,2516022086.885239
2012,Dominica,America,Upper middle income,58514339.13899995,-21757924.14419054,36756414.994809404
2012,Dominican Republic,America,Upper middle income,2302515089.3000827,-1216541703.4548526,1085973385.84523
2012,Ecuador,America,Upper middle income,1964573384.1813803,-2030845316.8347456,-66271932.65336537
2012,Egypt,Africa,Lower middle income,4651858546.487579,-3116644037.2016644,1535214509.285915
2012,El Salvador,America,Lower middle income,1812771664.5315137,-1065011736.8420624,747759927.6894513
2012,Fiji,Oceania,Upper middle income,165326542.2910573,-38134193.15146651,127192349.13959077
2012,Gabon,Africa,Upper middle income,445419281.95644975,-412156677.3214336,33262604.635016143
2012,Grenada,America,Upper middle income,13821106.178835208,-16785505.98858247,-2964399.809747262
2012,Guatemala,America,Upper middle income,2008750339.2540946,-736170125.0071946,1272580214.2469
2012,India,Asia,Lower middle income,19603790747.459396,-8147089609.000858,11456701138.458538
2012,Indonesia,Asia,Lower middle income,28680664365.61566,-9341007644.127146,19339656721.488518
2012,Iran,Asia,Lower middle income,160682490.30038652,-323711860.41915536,-163029370.11876884
2012,Iraq,Asia,Upper middle income,1031968479.5511326,0.0,1031968479.5511326
2012,Jamaica,America,Upper middle income,395122316.30558085,-1193283901.1164007,-798161584.8108199
2012,Jordan,Asia,Upper middle income,2087563505.589103,-914457105.7441266,1173106399.8449764
2012,Kazakhstan,Asia,Upper middle income,2875659481.632004,-268376575.3165581,2607282906.315446
2012,Lebanon,Asia,Lower middle income,5046500371.524997,-2825037891.650646,2221462479.8743505
2012,Lesotho,Africa,Lower middle income,332319898.32023174,-34192960.06469575,298126938.25553596
2012,Liberia,Africa,Low income,582460031.7546514,-5813162.301604231,576646869.4530472
2012,Maldives,Asia,Upper middle income,174066975.66094992,-99681994.25283945,74384981.40811047
2012,Mauritius,Africa,Upper middle income,318386309.487365,-75185656.05668041,243200653.4306846
2012,Mexico,America,Upper middle income,44449119317.57305,-38657356069.90662,5791763247.666435
2012,Moldova,Europe,Upper middle income,495064185.5729657,-102850489.96360007,392213695.6093656
2012,Mongolia,Asia,Lower middle income,1907710637.961241,-81836231.29482155,1825874406.6664195
2012,Montenegro,Europe,Upper middle income,662365503.3921502,-290864605.5652014,371500897.82694876
2012,Morocco,Africa,Lower middle income,4739695091.287294,-2261081753.081437,2478613338.2058573
2012,Nigeria,Africa,Lower middle income,2179588605.505926,-208846568.43262872,1970742037.0732975
2012,North Macedonia,Europe,Upper middle income,474211486.26863843,-261939379.7952197,212272106.47341874
2012,Pakistan,Asia,Lower middle income,4706252628.785428,-2156612583.5454316,2549640045.2399964
2012,Paraguay,America,Upper middle income,321739538.989739,-274114875.83353746,47624663.15620154
2012,Peru,America,Upper middle income,1747854791.7215784,-2234114019.478459,-486259227.7568805
2012,Philippines,Asia,Lower middle income,4318952941.755622,-5264143599.226004,-945190657.4703817
2012,Serbia,Europe,Upper middle income,3681082955.460684,-1198456216.4532177,2482626739.0074663
2012,South Africa,Africa,Upper middle income,18281159511.84151,-5092669246.828779,13188490265.012732
2012,Sri Lanka,Asia,Lower middle income,5575064649.785412,-1547544793.0023506,4027519856.783061
2012,St. Lucia,America,Upper middle income,35990279.82621736,-58467794.857976824,-22477515.031759463
2012,St. Vincent and the Grenadines,America,Upper middle income,23876679.93694382,-39650296.90829459,-15773616.971350767
2012,Suriname,America,Upper middle income,20233334.44996196,0.0,20233334.44996196
2012,Thailand,Asia,Upper middle income,8775861438.304342,-1159661887.5309305,7616199550.773412
2012,Tunisia,Africa,Lower middle income,3545832477.4585915,-1864145020.3263743,1681687457.1322172
2012,Turkmenistan,Asia,Upper middle income,3288259401.1529474,-419283001.5406502,2868976399.612297
2012,Türkiye,Asia,Upper middle income,8931194100.630436,-6465520260.188031,2465673840.4424047
2012,Uzbekistan,Asia,Lower middle income,508238051.24882257,-248283546.11372313,259954505.13509944
2012,Vietnam,Asia,Lower middle income,8126000238.7574005,-2594534075.8539476,5531466162.903453
2013,Algeria,Africa,Lower middle income,264631520.43359908,-238705963.96028027,25925556.473318815
2013,Angola,Africa,Lower middle income,8488261868.240885,-4453786491.568612,4034475376.6722727
2013,Argentina,America,Upper middle income,4410757191.092426,-7592792724.816345,-3182035533.723919
2013,Armenia,Asia,Upper middle income,1300672171.7114727,-703859853.9231241,596812317.7883487
2013,Azerbaijan,Asia,Upper middle income,1247830359.1537938,-804506672.138958,443323687.01483583
2013,Belarus,Europe,Upper middle income,3106877479.143664,-1606297471.869836,1500580007.2738278
2013,Belize,America,Upper middle income,234564085.95939124,-129769149.59880285,104794936.36058839
2013,Botswana,Africa,Upper middle income,169448690.22020426,-200736834.97859693,-31288144.75839266
2013,Brazil,America,Upper middle income,29027859750.37879,-15853010674.404572,13174849075.97422
2013,Bulgaria,Europe,Upper middle income,529180599.5847105,-2386359488.887309,-1857178889.3025985
2013,Colombia,America,Upper middle income,7779185095.603752,-2968132142.7796345,4811052952.824118
2013,Congo Republic,Africa,Lower middle income,1004264392.6734333,-380622032.44281274,623642360.2306206
2013,Costa Rica,America,Upper middle income,3771678244.270364,-1405123692.317396,2366554551.9529676
2013,Cote d'Ivoire,Africa,Lower middle income,2643191312.4456296,-486094014.564918,2157097297.8807116
2013,Dominica,America,Upper middle income,40116798.71689243,-21071649.932642628,19045148.7842498
2013,Dominican Republic,America,Upper middle income,3751113256.083446,-1628185317.8112,2122927938.2722461
2013,Ecuador,America,Upper middle income,3947148757.5499043,-2124335045.0424364,1822813712.507468
2013,Egypt,Africa,Lower middle income,17254219630.70594,-3489379082.349321,13764840548.356619
2013,El Salvador,America,Lower middle income,754549350.6028674,-1026773525.3617274,-272224174.75886
2013,Fiji,Oceania,Upper middle income,140948418.56293774,-42715395.85287728,98233022.71006045
2013,Gabon,Africa,Upper middle income,2321984830.372708,-1159929422.867215,1162055407.505493
2013,Grenada,America,Upper middle income,50907475.519968055,-25471994.094445102,25435481.425522953
2013,Guatemala,America,Upper middle income,2117650016.4569054,-1142731771.7946436,974918244.6622617
2013,India,Asia,Lower middle income,17187863309.761158,-12111452353.826958,5076410955.9342
2013,Indonesia,Asia,Lower middle income,14744758396.940317,-11644146139.97424,3100612256.966078
2013,Iran,Asia,Lower middle income,150294684.76082915,-280576859.1341444,-130282174.37331527
2013,Iraq,Asia,Upper middle income,893266781.5258597,0.0,893266781.5258597
2013,Jamaica,America,Upper middle income,604203402.123794,-875880097.811488,-271676695.6876941
2013,Jordan,Asia,Upper middle income,5314246882.308149,-834708874.0031046,4479538008.305045
2013,Kazakhstan,Asia,Upper middle income,4281603121.2099276,-431852990.6560595,3849750130.5538683
2013,Lebanon,Asia,Lower middle income,2999839379.395548,-2459061387.8878436,540777991.5077043
2013,Lesotho,Africa,Lower middle income,392302215.91236115,-40475876.06834561,351826339.84401554
2013,Liberia,Africa,Low income,547946040.075913,-7535257.120013634,540410782.9558994
2013,Maldives,Asia,Upper middle income,270905199.0832621,-78750412.46023147,192154786.6230306
2013,Mauritius,Africa,Upper middle income,416633667.82936066,-74818439.8942944,341815227.9350663
2013,Mexico,America,Upper middle income,39720090256.241066,-22252662793.071266,17467427463.1698
2013,Moldova,Europe,Upper middle income,449123376.8692852,-125921371.52318688,323202005.34609836
2013,Mongolia,Asia,Lower middle income,861890309.7846391,-132934863.06593932,728955446.7186998
2013,Montenegro,Europe,Upper middle income,501246120.5122728,-377285688.21874744,123960432.29352534
2013,Morocco,Africa,Lower middle income,5068109382.248892,-2700367331.2062373,2367742051.0426545
2013,Nigeria,Africa,Lower middle income,3267141249.226708,-307487814.12963897,2959653435.097069
2013,North Macedonia,Europe,Upper middle income,840002251.2110816,-540082984.3133104,299919266.89777124
2013,Pakistan,Asia,Lower middle income,4987371632.792818,-2594712589.550302,2392659043.242516
2013,Paraguay,America,Upper middle income,708710402.7255247,-235114935.43894792,473595467.28657675
2013,Peru,America,Upper middle income,820034053.1144322,-3695192114.2869883,-2875158061.172556
2013,Philippines,Asia,Lower middle income,1680195113.528822,-5165125883.214355,-3484930769.6855335
2013,Serbia,Europe,Upper middle income,4281015120.6710796,-1835801881.9577851,2445213238.7132945
2013,South Africa,Africa,Upper middle income,11784819350.803509,-7961198998.7824135,3823620352.0210953
2013,Sri Lanka,Asia,Lower middle income,3629130058.6180882,-1123004709.4967875,2506125349.1213007
2013,St. Lucia,America,Upper middle income,36489016.303696,-44364555.90274278,-7875539.599046782
2013,St. Vincent and the Grenadines,America,Upper middle income,57036460.688664615,-34568333.35383504,22468127.334829576
2013,Suriname,America,Upper middle income,18277658.785201084,0.0,18277658.785201084
2013,Thailand,Asia,Upper middle income,1847167341.4680836,-2344310921.348973,-497143579.8808892
2013,Tunisia,Africa,Lower middle income,1684551359.9910629,-1633657160.1149063,50894199.87615657
2013,Turkmenistan,Asia,Upper middle income,2617909505.898909,-590324141.5291635,2027585364.3697457
2013,Türkiye,Asia,Upper middle income,8531854654.568455,-5918926538.348494,2612928116.219961
2013,Uzbekistan,Asia,Lower middle income,620822278.0219743,-236741767.92000857,384080510.1019658
2013,Vietnam,Asia,Lower middle income,8975459326.648174,-3025278082.486781,5950181244.161393
2014,Algeria,Africa,Lower middle income,218737731.01578772,-193673320.68938407,25064410.326403648
2014,Angola,Africa,Lower middle income,12291595385.20409,-6284794077.763418,6006801307.440672
2014,Argentina,America,Upper middle income,14791627444.709593,-10943673089.662928,3847954355.046665
2014,Armenia,Asia,Upper middle income,490184273.24397767,-136728684.5048325,353455588.73914516
2014,Azerbaijan,Asia,Upper middle income,2768096379.828212,-671835322.6660364,2096261057.1621754
2014,Belarus,Europe,Upper middle income,3592843084.8004937,-2634880539.8536873,957962544.9468064
2014,Belize,America,Upper middle income,136292964.88657278,-85838279.79850179,50454685.08807099
2014,Botswana,Africa,Upper middle income,208670750.80796155,-60600358.90507604,148070391.9028855
2014,Brazil,America,Upper middle income,32819247608.27334,-11441215126.735716,21378032481.53762
2014,Bulgaria,Europe,Upper middle income,2718696938.999867,-535066153.8720143,2183630785.1278524
2014,Colombia,America,Upper middle income,8887434329.146343,-3859240922.2473807,5028193406.898962
2014,Congo Republic,Africa,Lower middle income,2042589138.76592,-454314465.2231888,1588274673.542731
2014,Costa Rica,America,Upper middle income,2145077651.2817447,-1180757507.22813,964320144.0536146
2014,Cote d'Ivoire,Africa,Lower middle income,2015029152.7955937,-524511620.59847903,1490517532.1971147
2014,Dominica,America,Upper middle income,35461989.48563952,-23473293.633251417,11988695.852388103
2014,Dominican Republic,America,Upper middle income,3408058220.161988,-2068248007.337176,1339810212.8248117
2014,Ecuador,America,Upper middle income,7349133259.831114,-2264107178.9531903,5085026080.877924
2014,Egypt,Africa,Lower middle income,5375618227.826285,-6011670433.338667,-636052205.5123816
2014,El Salvador,America,Lower middle income,1549602145.2673693,-1062760004.6782838,486842140.58908546
2014,Fiji,Oceania,Upper middle income,157274482.98108742,-46998121.64731922,110276361.33376819
2014,Gabon,Africa,Upper middle income,630676198.6833168,-524557312.4075677,106118886.27574915
2014,Grenada,America,Upper middle income,55855560.19482763,-20697533.459574997,35158026.73525263
2014,Guatemala,America,Upper middle income,695983864.2129732,-742072051.6029562,-46088187.38998294
2014,India,Asia,Lower middle income,52579524081.872284,-14749192938.55884,37830331143.313446
2014,Indonesia,Asia,Lower middle income,31697653360.73269,-30685390251.30172,1012263109.4309692
2014,Iran,Asia,Lower middle income,131729606.86075836,-322970551.05024004,-191240944.18948168
2014,Iraq,Asia,Upper middle income,1008439605.8945467,0.0,1008439605.8945467
2014,Jamaica,America,Upper middle income,1489939798.9185984,-1076295929.7704296,413643869.1481688
2014,Jordan,Asia,Upper middle income,5093962315.564934,-1254545154.2265158,3839417161.338418
2014,Kazakhstan,Asia,Upper middle income,2977707154.6363373,-739539009.7813389,2238168144.8549986
2014,Lebanon,Asia,Lower middle income,2301068029.7206717,-2851595296.960549,-550527267.2398772
2014,Lesotho,Africa,Lower middle income,177020788.23216298,-41152440.54558868,135868347.6865743
2014,Liberia,Africa,Low income,746419420.368141,-17186134.63078541,729233285.7373556
2014,Maldives,Asia,Upper middle income,92955281.20695826,-192696198.2175686,-99740917.01061034
2014,Mauritius,Africa,Upper middle income,267105480.94438282,-118282853.44231917,148822627.50206363
2014,Mexico,America,Upper middle income,41491674115.629684,-19041052194.55508,22450621921.074604
2014,Moldova,Europe,Upper middle income,667900777.894691,-103286099.4787055,564614678.4159855
2014,Mongolia,Asia,Lower middle income,481750773.4964251,-177386995.55616745,304363777.94025767
2014,Montenegro,Europe,Upper middle income,623385529.4474921,-290089400.662726,333296128.78476614
2014,Morocco,Africa,Lower middle income,7035219046.968068,-2559617735.4705286,4475601311.4975395
2014,Nigeria,Africa,Lower middle income,3028679162.247825,-198896162.56375927,2829782999.684066
2014,North Macedonia,Europe,Upper middle income,1307583776.5130413,-254768639.47960848,1052815137.0334327
2014,Pakistan,Asia,Lower middle income,9770231189.866688,-2510376704.410895,7259854485.455793
2014,Paraguay,America,Upper middle income,1175997001.5520205,-236758397.82127947,939238603.730741
2014,Peru,America,Upper middle income,887365887.4782727,-1876148573.735784,-988782686.2575114
2014,Philippines,Asia,Lower middle income,4138925330.1042795,-4947220625.794379,-808295295.6900997
2014,Serbia,Europe,Upper middle income,2280874068.019821,-1633899047.903631,646975020.1161902
2014,South Africa,Africa,Upper middle income,9010941556.904177,-4466537880.032192,4544403676.8719845
2014,Sri Lanka,Asia,Lower middle income,3698785171.5057945,-2813254901.801378,885530269.7044168
2014,St. Lucia,America,Upper middle income,45294510.011693425,-41905119.090746984,3389390.9209464416
2014,St. Vincent and the Grenadines,America,Upper middle income,60583819.98051345,-31712158.37843739,28871661.602076065
2014,Suriname,America,Upper middle income,11667539.282917676,0.0,11667539.282917676
2014,Thailand,Asia,Upper middle income,749709953.4695554,-2159387516.4964514,-1409677563.026896
2014,Tunisia,Africa,Lower middle income,3015055503.7360883,-1536130194.7312586,1478925309.0048296
2014,Turkmenistan,Asia,Upper middle income,552913624.0917578,-2003756902.9709616,-1450843278.8792038
2014,Türkiye,Asia,Upper middle income,10272581850.843052,-7736673850.472456,2535908000.370596
2014,Uzbekistan,Asia,Lower middle income,721395452.6408142,-239849866.68112975,481545585.95968443
2014,Vietnam,Asia,Lower middle income,10156449948.633669,-3930960668.3724003,6225489280.261269
2015,Algeria,Africa,Lower middle income,204660777.3567087,-203921994.6493463,738782.7073624134
2015,Angola,Africa,Lower middle income,6738635425.500658,-7337420983.275378,-598785557.7747202
2015,Argentina,America,Upper middle income,8464149210.253998,-11231174410.497524,-2767025200.2435265
2015,Armenia,Asia,Upper middle income,1503866774.073375,-493547527.2078273,1010319246.8655477
2015,Azerbaijan,Asia,Upper middle income,1672840471.1934834,-1147785406.9404142,525055064.25306916
2015,Belarus,Europe,Upper middle income,3898948287.7938776,-4123781888.358114,-224833600.56423616
2015,Belize,America,Upper middle income,135574988.50094247,-88918795.08944789,46656193.41149458
2015,Botswana,Africa,Upper middle income,107964006.09867935,-181937625.71979877,-73973619.62111942
2015,Brazil,America,Upper middle income,20803259050.857204,-29141107017.03821,-8337847966.181007
2015,Bulgaria,Europe,Upper middle income,5447487070.52456,-579908918.8640134,4867578151.660546
2015,Colombia,America,Upper middle income,10973273277.161457,-4702483930.586301,6270789346.575156
2015,Congo Republic,Africa,Lower middle income,1826994308.7757323,-556511007.2304635,1270483301.5452688
2015,Costa Rica,America,Upper middle income,1687106416.0923345,-1126206940.2336457,560899475.8586888
2015,Cote d'Ivoire,Africa,Lower middle income,3439528238.5006065,-408360465.3858598,3031167773.1147466
2015,Dominica,America,Upper middle income,35199691.309738,-24776457.25933085,10423234.050407153
2015,Dominican Republic,America,Upper middle income,5947219475.4430685,-4096163962.354276,1851055513.0887923
2015,Ecuador,America,Upper middle income,5609741852.776211,-3626842121.6053686,1982899731.1708422
2015,Egypt,Africa,Lower middle income,11770087777.519232,-3521584472.814145,8248503304.705087
2015,El Salvador,America,Lower middle income,633768464.1220685,-1078692264.4868295,-444923800.364761
2015,Fiji,Oceania,Upper middle income,343916387.1315682,-318092509.4617719,25823877.669796288
2015,Gabon,Africa,Upper middle income,1192417292.6869624,-621134384.4301912,571282908.2567712
2015,Grenada,America,Upper middle income,66421792.110599644,-24851850.118356798,41569941.99224284
2015,Guatemala,America,Upper middle income,1431140685.5097837,-775288616.3462334,655852069.1635504
2015,India,Asia,Lower middle income,27866574246.840668,-15649286499.556332,12217287747.284336
2015,Indonesia,Asia,Lower middle income,33261064696.982315,-16722119688.229088,16538945008.753227
2015,Iran,Asia,Lower middle income,137962890.7107264,-490187564.1786811,-352224673.46795464
2015,Iraq,Asia,Upper middle income,3187088717.2424293,-1608319433.2667315,1578769283.9756978
2015,Jamaica,America,Upper middle income,2863706065.77171,-1307491558.390007,1556214507.381703
2015,Jordan,Asia,Upper middle income,5484461828.348773,-1975192758.0480902,3509269070.300683
2015,Kazakhstan,Asia,Upper middle income,5639082942.264488,-884168556.9113622,4754914385.353127
2015,Lebanon,Asia,Lower middle income,3980878538.702958,-2733012094.553772,1247866444.1491861
2015,Lesotho,Africa,Lower middle income,170389572.48835167,-60250504.78096633,110139067.70738535
2015,Liberia,Africa,Low income,1260113465.9313781,-6224527.223163922,1253888938.7082143
2015,Maldives,Asia,Upper middle income,81295847.60316275,-101980433.31397241,-20684585.710809663
2015,Mauritius,Africa,Upper middle income,131096229.74009365,-114964086.56650436,16132143.17358929
2015,Mexico,America,Upper middle income,32266872546.913357,-29871757771.448307,2395114775.4650497
2015,Moldova,Europe,Upper middle income,518325596.0998204,-89857928.98572758,428467667.1140928
2015,Mongolia,Asia,Lower middle income,505908644.8472521,-185209871.81160405,320698773.035648
2015,Montenegro,Europe,Upper middle income,1065987387.0678251,-598015334.4223871,467972052.64543796
2015,Morocco,Africa,Lower middle income,5821279310.894441,-2659347253.6929483,3161932057.2014923
2015,Nigeria,Africa,Lower middle income,2966115553.854719,-354602903.5853762,2611512650.269343
2015,North Macedonia,Europe,Upper middle income,869720085.7421559,-485475390.5536335,384244695.1885224
2015,Pakistan,Asia,Lower middle income,7606738833.297503,-2993315177.581044,4613423655.716459
2015,Paraguay,America,Upper middle income,596022591.8353542,-315855751.6314519,280166840.2039023
2015,Peru,America,Upper middle income,5708365298.030592,-1861450284.534209,3846915013.4963827
2015,Philippines,Asia,Lower middle income,7282086010.967302,-5537616179.111896,1744469831.8554068
2015,Serbia,Europe,Upper middle income,2089356592.2426157,-1815081916.216953,274274676.02566266
2015,South Africa,Africa,Upper middle income,7182012362.3202305,-17846501665.647945,-10664489303.327715
2015,Sri Lanka,Asia,Lower middle income,3450896546.937543,-2072859344.5486014,1378037202.3889415
2015,St. Lucia,America,Upper middle income,43160905.09551527,-77517060.84048983,-34356155.74497456
2015,St. Vincent and the Grenadines,America,Upper middle income,45623465.92918603,-34764797.211377695,10858668.717808336
2015,Suriname,America,Upper middle income,81323566.45795526,-42347027.50685576,38976538.95109949
2015,Thailand,Asia,Upper middle income,417506587.886892,-2348168843.863018,-1930662255.976126
2015,Tunisia,Africa,Lower middle income,3613087922.118546,-1528086545.7008448,2085001376.4177012
2015,Turkmenistan,Asia,Upper middle income,1469419356.2440374,-2447514528.6879973,-978095172.44396
2015,Türkiye,Asia,Upper middle income,8147280369.095035,-8292385739.518479,-145105370.42344475
2015,Uzbekistan,Asia,Lower middle income,945820478.1934129,-234083599.54601184,711736878.6474011
2015,Vietnam,Asia,Lower middle income,7489955027.682241,-3241300991.2339115,4248654036.44833
2016,Algeria,Africa,Lower middle income,1368760386.1914551,-192645927.17044207,1176114459.021013
2016,Angola,Africa,Lower middle income,19489470751.76118,-11766869751.200758,7722601000.560423
2016,Argentina,America,Upper middle income,45147441156.516136,-19477124990.786335,25670316165.7298
2016,Armenia,Asia,Upper middle income,1007328363.7351313,-269338246.75512743,737990116.9800038
2016,Azerbaijan,Asia,Upper middle income,5192776684.480766,-1879046842.342335,3313729842.1384315
2016,Belarus,Europe,Upper middle income,3240954844.528619,-4448200230.80933,-1207245386.2807112
